iso3c,year,life_expect,birth_rate,neonat_mortal_rate
SWZ,2010,48.345756097561,30.938,16.6
SWZ,2009,47.892756097561,31.127,16.8
SWZ,2005,45.8600731707317,31.489,17.8
SWZ,2006,46.2413658536585,31.426,17.4
SWZ,1991,59.2932682926829,42.018,22.2
SWZ,2008,47.3458292682927,31.263,16.9
SWZ,2007,46.7723902439024,31.357,17.1
TCA,1995,NA,NA,NA
TCA,2008,NA,NA,NA
TCA,1996,NA,NA,NA
TCA,1999,NA,NA,NA
TCA,1994,NA,NA,NA
TCA,1993,NA,NA,NA
TCA,1997,NA,NA,NA
TCA,1998,NA,NA,NA
TCA,2011,NA,NA,NA
TCA,2009,NA,NA,NA
TCA,2000,NA,NA,NA
TCA,2006,NA,NA,NA
TCA,2007,NA,NA,NA
TCA,1992,NA,NA,NA
TCA,2004,NA,NA,NA
TCA,2005,NA,NA,NA
TCA,2010,NA,NA,NA
TCA,1991,NA,NA,NA
TCA,2003,NA,NA,NA
TCA,2015,NA,NA,NA
TCA,1990,NA,NA,NA
TCA,2002,NA,NA,NA
TCA,2013,NA,NA,NA
TCA,2014,NA,NA,NA
TCA,2001,NA,NA,NA
TCA,2012,NA,NA,NA
TCD,2008,48.9515853658537,48.214,43.7
TCD,2009,49.3931707317073,47.735,43.1
TCD,1994,47.3134390243902,51.363,50.8
TCD,2015,NA,NA,39.3
TCD,2007,48.5592195121951,48.668,44.1
TCD,2006,48.2300243902439,49.089,44.5
TCD,1990,46.9243658536585,50.991,53.9
TCD,2010,49.8620731707317,47.24,42.5
TCD,2011,50.3319512195122,46.738,41.8
TCD,2012,50.7813902439024,46.238,41.1
TCD,2005,47.9739024390244,49.473,44.8
TCD,1991,47.0265853658537,51.124,52.9
TCD,1992,47.1218536585366,51.235,52
TCD,1993,47.2167804878049,51.316,51.3
TCD,1997,47.5336097560976,51.267,49.2
TCD,2000,47.5780731707317,50.855,46.7
TCD,1995,47.4049268292683,51.37,50.4
TCD,1996,47.4808292682927,51.337,49.8
TCD,1999,47.5740731707317,51.027,47.4
TCD,2004,47.7958292682927,49.819,45.2
TCD,2001,47.5871219512195,50.648,46.2
TCD,2002,47.6160975609756,50.406,45.8
TCD,2003,47.6818536585366,50.129,45.5
TCD,2014,51.5558048780488,45.264,39.9
TCD,2013,51.1914878048781,45.745,40.5
TCD,1998,47.5632195121951,51.164,48.3
TGO,1999,53.5240243902439,39.741,36.8
TGO,2001,53.5265853658537,39.706,35.3
TGO,1994,55.1134390243903,40.676,40.5
TGO,2012,58.5538536585366,36.592,28.2
TGO,2000,53.4686829268293,39.717,36
TGO,1993,55.4501951219512,41.086,41.3
TGO,1998,53.6964878048781,39.799,37.5
TGO,1995,54.724878048780504,40.338,39.8
TGO,1996,54.3296097560976,40.084,39
TGO,1997,53.9733902439025,39.909,38.2
TGO,2014,59.6558048780488,35.569,27.2
TGO,2015,NA,NA,26.7
TGO,1991,55.8350243902439,42.056,42.6
TGO,2013,59.1323658536585,36.08,27.7
TGO,2005,54.5079756097561,39.362,32.7
TGO,2007,55.4334390243903,38.814,31.2
TGO,2008,56.0059024390244,38.452,30.4
TGO,1992,55.6976829268293,41.55,42
TGO,2010,57.2815609756098,37.585,29.2
TGO,2011,57.9307804878049,37.098,28.7
TGO,2009,56.6306097560976,38.039,29.8
TGO,1990,55.8484390243902,42.589,43.4
TGO,2004,54.1632195121951,39.53,33.4
TGO,2002,53.673243902439,39.685,34.6
TGO,2003,53.8871219512195,39.632,34
TGO,2006,54.930756097561,39.121,32
THA,2003,71.4339268292683,13.32,11
THA,2001,70.8490487804878,14.025,12.1
THA,2002,71.118243902439,13.653,11.5
THA,2006,72.5257317073171,12.533,9.5
THA,2004,71.7864634146342,13.025,10.5
THA,2014,74.4220243902439,10.79,7
THA,2009,73.4617317073171,11.927,8.4
THA,2015,NA,NA,6.7
THA,2011,73.8923902439024,11.51,7.8
THA,2005,72.1572682926829,12.764,10
THA,2013,74.2469268292683,11.041,7.3
THA,2000,70.6340731707317,14.435,12.7
THA,1999,70.4755609756098,14.88,13.3
THA,2012,74.0719024390244,11.281,7.5
THA,2008,73.1884390243902,12.123,8.8
THA,1992,70.2730731707317,18.263,18.5
THA,1990,70.2306097560976,19.189,20.4
THA,1994,70.2070243902439,17.327,16.6
THA,1995,70.2006097560976,16.84,15.9
THA,1996,70.2278780487805,16.341,15.2
THA,2010,73.6943658536586,11.725,8.1
THA,1998,70.3626341463415,15.352,13.9
THA,2007,72.8744390243903,12.323,9.1
THA,1997,70.2823902439024,15.841,14.5
THA,1993,70.2374390243903,17.8,17.5
THA,1991,70.287243902439,18.722,19.5
TJK,2012,69.1669756097561,30.826,21.8
TJK,2009,68.1705365853659,30.116,23.3
TJK,2013,69.4001707317073,30.792,21.4
TJK,2011,68.8917804878049,30.708,22.3
TJK,2015,NA,NA,20.5
TJK,1997,62.7973414634146,33.212,31.9
TJK,1998,63.0656829268293,32.257,31.4
TJK,2014,69.5979756097561,30.592,20.9
TJK,1993,62.3181463414634,37.363,32.7
TJK,1994,62.3015853658537,36.281,32.8
TJK,1991,62.6275365853659,39.483,32.3
TJK,1996,62.5631951219512,34.205,32.2
TJK,2010,68.5633902439025,30.46,22.8
TJK,2008,67.7145853658537,29.735,23.9
TJK,1995,62.3874878048781,35.226,32.5
TJK,1990,62.8647804878049,40.412,32.3
TJK,1999,63.3636341463415,31.368,30.9
TJK,2000,63.6952926829268,30.583,30.1
TJK,2004,65.5370243902439,28.947,26.4
TJK,2005,66.0972195121951,28.942,25.6
TJK,2002,64.5109024390244,29.447,28.4
TJK,1992,62.4331951219512,38.445,32.5
TJK,2003,65.002,29.117,27.5
TJK,2006,66.6618048780488,29.098,24.9
TJK,2007,67.2074878048781,29.38,24.4
TJK,2001,64.0748292682927,29.937,29.2
TLS,2000,59.3469756097561,42.646,37.4
TLS,1999,58.365756097561,43.872,39.1
TLS,2002,61.2376341463415,40.428,34.1
TLS,2012,67.8001463414634,38.985,24
TLS,1998,57.3108780487805,44.931,40.9
TLS,1994,52.4634146341464,45.732,48.8
TLS,2011,67.5767317073171,39.461,24.7
TLS,1992,50.2802682926829,44.535,52.7
TLS,2001,60.2905853658537,41.441,35.7
TLS,2010,67.3083902439025,39.8,25.3
TLS,1995,53.6883170731707,46.075,46.6
TLS,1996,54.9431219512195,46.071,44.6
TLS,1997,56.1655121951219,45.683,42.8
TLS,2013,68.0209024390244,38.419,23.4
TLS,2014,68.2591463414634,37.783,22.9
TLS,1991,49.3442682926829,43.89,54.4
TLS,2005,64.1560975609756,39.326,29.9
TLS,1993,51.3184146341464,45.175,50.8
TLS,2006,65.0478536585366,39.509,28.8
TLS,2007,65.8241951219512,39.752,27.8
TLS,2008,66.4578292682927,39.92,26.9
TLS,2009,66.9466829268293,39.95,26.2
TLS,2004,63.1929756097561,39.368,31.3
TLS,1990,48.4847317073171,43.367,55.9
TLS,2003,62.2079024390244,39.726,32.6
TLS,2015,NA,NA,22.3
TKM,1998,63.5824634146342,24.974,31.6
TKM,2011,65.1656097560976,21.659,24.8
TKM,1995,63.030243902439,28.807,32.3
TKM,1997,63.400121951219496,26.032,32
TKM,1996,63.2098292682927,27.332,32.2
TKM,2001,64.0260975609756,23.351,30.2
TKM,1999,63.7512195121951,24.188,31.1
TKM,2013,65.4565609756098,21.322,23.7
TKM,2000,63.8992926829268,23.663,30.6
TKM,2006,64.5318048780488,22.421,27.5
TKM,2012,65.3115853658537,21.505,24.3
TKM,2008,64.7560731707317,22.069,26.3
TKM,2009,64.8835365853659,21.928,25.9
TKM,2010,65.021243902439,21.796,25.3
TKM,1994,62.8805609756098,30.365,32.3
TKM,2015,NA,NA,22.6
TKM,2004,64.3374390243903,22.815,28.5
TKM,2005,64.4323658536586,22.624,28
TKM,2014,65.5985365853659,21.103,23.2
TKM,2007,64.6388292682927,22.231,26.9
TKM,1990,62.6741463414634,35.313,30.1
TKM,1991,62.6782926829268,34.422,30.9
TKM,1992,62.7061463414634,33.26,31.5
TKM,1993,62.7713658536585,31.886,32
TKM,2002,64.1376097560976,23.152,29.7
TKM,2003,64.2403902439025,22.985,29.1
TUN,1999,72.5,16.9,19.7
TUN,2014,74.1439024390244,19.2,8.5
TUN,2015,NA,NA,8.2
TUN,2000,72.6,17.1,18.4
TUN,1992,70.7560975609756,24.9,26.5
TUN,2001,72.8487804878049,16.9,17.2
TUN,2002,73,16.7,16.1
TUN,2013,74.0439024390244,19.3,8.8
TUN,2012,73.9951219512195,19.3,9.2
TUN,1991,70.5073170731707,24.9,27.1
TUN,1994,70.9536585365854,22.7,25
TUN,1995,71.3536585365854,20.8,24.1
TUN,1996,71.5536585365854,19.7,23.1
TUN,1997,71.9024390243902,18.9,22
TUN,1998,72.0512195121951,17.9,20.8
TUN,2010,74.6024390243903,18.6,10.1
TUN,2011,74.3439024390244,18.8,9.6
TUN,1990,70.3073170731707,25.2,27.7
TUN,2005,73.5024390243903,17.1,13.4
TUN,2009,74.4512195121951,17.7,10.6
TUN,2003,73.0512195121951,17.1,15.1
TUN,2007,74.2024390243903,17.4,11.9
TUN,2008,74.3024390243903,17.7,11.3
TUN,1993,70.7536585365854,24,25.8
TUN,2006,73.9,17.1,12.6
TUN,2004,73.3024390243903,16.8,14.3
TON,1996,70.238512195122,29.108,8.3
TON,1999,70.6250731707317,28.334,7.8
TON,1992,69.7972195121951,30.678,9.3
TON,1994,70.0064634146342,29.983,8.7
TON,1995,70.1192682926829,29.543,8.5
TON,1998,70.4928536585366,28.478,7.9
TON,2009,72.031756097561,27.588,7.1
TON,1993,69.9007317073171,30.372,9
TON,2006,71.5937073170732,28.499,7.1
TON,2002,71.0366829268293,28.468,7.3
TON,2003,71.1754390243902,28.565,7.2
TON,2007,71.737,28.288,7.1
TON,2001,70.8985853658537,28.365,7.4
TON,1990,69.5823170731707,31.092,10.1
TON,1997,70.3636829268293,28.739,8.1
TON,2004,71.3144390243903,28.624,7.1
TON,2005,71.4533414634146,28.611,7.1
TON,2011,72.3347317073171,26.57,7.3
TON,2012,72.488,25.992,7.3
TON,2008,71.8831951219512,27.982,7.1
TON,2015,NA,NA,6.9
TON,1991,69.6930487804878,30.903,9.7
TON,2010,72.1826097560976,27.112,7.2
TON,2013,72.6403414634147,25.409,7.2
TON,2000,70.7604390243903,28.303,7.6
TON,2014,72.7921951219512,24.846,7.1
TUR,2002,71.0819756097561,20.746,18
TUR,2003,71.5741951219512,20.312,16.8
TUR,2000,69.9993414634146,21.646,20.1
TUR,2005,72.4481219512195,19.518,14.5
TUR,2015,NA,NA,7.1
TUR,1991,64.7830975609756,25.379,31.4
TUR,2007,73.1770731707317,18.836,12.6
TUR,2004,72.0298780487805,19.902,15.6
TUR,2001,70.5558048780488,21.196,19
TUR,2010,74.0909268292683,17.945,10.1
TUR,2011,74.3673414634146,17.661,9.3
TUR,2008,73.500756097561,18.526,11.7
TUR,1990,64.2823414634146,26.03,32.7
TUR,2014,75.163512195122,16.789,7.5
TUR,1999,69.4153902439025,22.078,21.2
TUR,2012,74.6368048780488,17.375,8.7
TUR,2013,74.9007073170732,17.085,8.1
TUR,2009,73.8032195121951,18.231,10.8
TUR,1994,66.3987317073171,23.944,27.3
TUR,2006,72.8285853658537,19.165,13.5
TUR,1996,67.5862195121951,23.22,24.7
TUR,1997,68.1996829268293,22.861,23.5
TUR,1998,68.8122682926829,22.484,22.3
TUR,1995,66.9819268292683,23.574,26
TUR,1992,65.3002195121951,24.827,30
TUR,1993,65.8379024390244,24.354,28.7
TTO,1990,68.0229024390244,20.707,19.9
TTO,2015,NA,NA,13.2
TTO,2013,70.3052926829268,14.59,14
TTO,1991,68.1105853658537,19.6,19.5
TTO,2002,68.7104390243903,14.808,18.5
TTO,2014,70.4405609756098,14.3,13.6
TTO,1995,68.383756097561,16.16,18.9
TTO,1993,68.2641219512195,17.655,19.2
TTO,1992,68.1916341463415,18.581,19.3
TTO,2004,68.8718292682927,15.044,17.8
TTO,2012,70.1513902439024,14.842,14.5
TTO,1998,68.5113170731707,14.951,18.8
TTO,2003,68.7842682926829,14.92,18.2
TTO,1996,68.4308292682927,15.625,18.9
TTO,1997,68.4726097560976,15.227,18.8
TTO,2005,68.9790487804878,15.157,17.4
TTO,1999,68.5515609756098,14.784,18.8
TTO,2000,68.5964390243903,14.715,18.7
TTO,2001,68.6489512195122,14.731,18.6
TTO,2007,69.2596585365854,15.299,16.6
TTO,2006,69.1083414634146,15.244,17.1
TTO,1994,68.3280975609756,16.841,19
TTO,2010,69.7975609756098,15.199,15.3
TTO,2011,69.9803170731707,15.048,14.9
TTO,2008,69.4289268292683,15.317,16.2
TTO,2009,69.6105853658537,15.286,15.8
TUV,1994,NA,NA,28.6
TUV,1992,NA,NA,29.5
TUV,2006,NA,NA,23.2
TUV,1993,NA,NA,29.1
TUV,1999,NA,NA,25.7
TUV,1991,NA,NA,29.8
TUV,2005,NA,NA,23.6
TUV,1997,NA,NA,26.9
TUV,1998,NA,NA,26.3
TUV,2007,NA,NA,22.7
TUV,2008,NA,NA,22.1
TUV,2001,NA,NA,25.1
TUV,2002,NA,NA,24.8
TUV,2011,NA,NA,20.2
TUV,2000,NA,NA,25.3
TUV,1990,NA,NA,30
TUV,1995,NA,NA,28
TUV,2003,NA,NA,24.5
TUV,2004,NA,NA,24.1
TUV,2015,NA,NA,17.6
TUV,2014,NA,NA,18.3
TUV,1996,NA,NA,27.5
TUV,2010,NA,NA,20.8
TUV,2013,NA,NA,18.9
TUV,2009,NA,NA,21.4
TUV,2012,NA,NA,19.5
TZA,2011,62.6320975609756,40.546,20.9
TZA,2012,63.5209024390244,40.033,20.3
TZA,2014,64.9439024390244,39.015,19.3
TZA,1995,48.691512195122,42.479,36.2
TZA,2013,64.2918292682927,39.518,19.8
TZA,1993,48.9871463414634,43.063,37.5
TZA,1994,48.7793170731707,42.754,36.8
TZA,2009,60.509512195122,41.447,22.3
TZA,1992,49.2801463414634,43.393,38.1
TZA,1996,48.7481219512195,42.256,35.5
TZA,1997,48.9524878048781,42.089,34.8
TZA,2010,61.6256097560976,41.028,21.5
TZA,2007,58.0777804878049,42.023,24.1
TZA,2000,50.4653414634146,41.917,32
TZA,2015,NA,NA,18.8
TZA,1998,49.304512195122,41.979,34
TZA,1991,49.6234146341464,43.73,38.8
TZA,1990,49.9775609756098,44.061,39.5
TZA,2004,54.416243902439,42.197,27.3
TZA,2005,55.6047804878049,42.221,26.2
TZA,2006,56.832,42.168,25.2
TZA,1999,49.8066341463415,41.921,33.1
TZA,2008,59.3147073170732,41.783,23.2
TZA,2001,51.2807073170732,41.962,30.8
TZA,2002,52.2298048780488,42.04,29.6
TZA,2003,53.2841707317073,42.126,28.4
UKR,1999,68.2134146341463,7.8,11.7
UKR,1993,68.4756097560976,10.7,12.2
UKR,1997,67.2953658536585,8.7,12.4
UKR,1996,66.8878048780488,9.1,12.6
UKR,2009,69.19,11.1,7.5
UKR,1992,69.0682926829269,11.4,12.1
UKR,1994,67.8385365853659,10,12.4
UKR,1995,67.1370731707317,9.6,12.6
UKR,2006,68.0775609756098,9.8,8.5
UKR,2000,67.859512195122,7.8,11.2
UKR,1998,67.9887804878049,8.3,12.1
UKR,2007,68.2221951219512,10.2,8.2
UKR,2008,68.2514634146342,11,7.8
UKR,2015,NA,NA,5.5
UKR,2003,68.2107317073171,8.54580192186427,9.6
UKR,1990,70.1365853658537,12.7,12.1
UKR,1991,68.8780487804878,12.1,12
UKR,2001,68.2870731707317,7.7,10.6
UKR,2004,68.1853658536585,9.00496505913394,9.1
UKR,2005,67.9568292682927,9,8.8
UKR,2011,70.8092682926829,11,6.8
UKR,2010,70.2653658536586,10.8,7.1
UKR,2014,71.1865853658537,10.8,5.7
UKR,2002,68.2756097560976,8.7,10.1
UKR,2013,71.159512195122,11.1,6.1
UKR,2012,70.9441463414634,11.4,6.4
UGA,1995,43.7833170731707,49.362,34.6
UGA,1994,43.794243902439,49.537,34.9
UGA,1999,45.5649756097561,48.552,33.2
UGA,2008,54.4619756097561,45.887,24.1
UGA,1993,43.9573414634146,49.674,35.3
UGA,2007,53.6541463414634,46.322,25.2
UGA,1996,43.9574146341463,49.163,34.4
UGA,1997,44.3188780487805,48.956,34.1
UGA,1998,44.8590975609756,48.751,33.8
UGA,1992,44.2392926829268,49.762,36.1
UGA,2000,46.4199756097561,48.355,32.5
UGA,2015,NA,NA,18.7
UGA,2006,52.7570487804878,46.724,26.3
UGA,1991,44.6122195121951,49.801,37.2
UGA,2002,48.4755853658537,47.936,30.5
UGA,2004,50.701243902439,47.408,28.3
UGA,2009,55.1820975609756,45.425,23.1
UGA,2010,55.8366585365854,44.944,22.1
UGA,2012,57.1001951219512,43.962,20.4
UGA,2003,49.5878048780488,47.689,29.4
UGA,2005,51.7702195121951,47.088,27.3
UGA,1990,45.0562682926829,49.793,38.5
UGA,2013,57.7676829268293,43.474,19.7
UGA,2011,56.463756097561,44.454,21.2
UGA,2001,47.4041463414634,48.154,31.6
UGA,2014,58.4664146341464,42.996,19.2
USA,2009,78.390243902439,13.5,4.2
USA,2015,NA,NA,3.6
USA,2010,78.5414634146342,13,4.1
USA,2011,78.6414634146341,12.7,4
USA,2008,78.0390243902439,14,4.3
USA,1995,75.6219512195122,14.6,5
USA,2006,77.6878048780488,14.3,4.4
USA,1992,75.6170731707317,15.8,5.4
USA,2012,78.7414634146342,12.6,3.9
USA,2013,78.8414634146341,12.4,3.8
USA,1991,75.3658536585366,16.2,5.6
USA,2014,78.9414634146341,12.5,3.7
USA,1993,75.419512195122,15.4,5.2
USA,1994,75.619512195122,15,5.1
USA,2007,77.9878048780488,14.3,4.3
USA,1990,75.2146341463415,16.7,5.8
USA,1996,76.0268292682927,14.4,4.9
USA,1997,76.4292682926829,14.2,4.8
USA,1998,76.5804878048781,14.3,4.7
USA,2005,77.4878048780488,14,4.5
USA,2002,76.9365853658537,14,4.6
USA,2003,77.0365853658537,14.1,4.6
USA,2004,77.4878048780488,14,4.5
USA,2000,76.6365853658537,14.4,4.6
USA,1999,76.5829268292683,14.2,4.6
USA,2001,76.8365853658537,14.1,4.6
URY,1991,72.7190487804878,18.258,11.9
URY,2000,74.6859756097561,16.398,8.4
URY,1999,74.4663414634147,16.617,8.5
URY,1995,73.5384390243903,17.628,10.3
URY,1992,72.9068048780488,18.173,11.6
URY,2001,74.8960487804878,16.2,8.3
URY,2012,76.6883902439024,14.495,5.8
URY,2015,NA,NA,5.1
URY,1996,73.7698780487805,17.374,9.6
URY,1997,74.005,17.112,9.1
URY,1998,74.2381707317073,16.857,8.7
URY,1994,73.316243902439,17.853,10.8
URY,2002,75.0955609756098,16.015,8.2
URY,2013,76.8361951219512,14.374,5.5
URY,2014,76.9861463414634,14.258,5.3
URY,2011,76.5411951219512,14.623,5.9
URY,2008,76.1010731707317,15.039,6.4
URY,1990,72.5395365853659,18.292,12.2
URY,1993,73.1048536585366,18.038,11.2
URY,2004,75.4644146341464,15.667,7.7
URY,2005,75.6347073170732,15.502,7.4
URY,2009,76.2485853658537,14.895,6.2
URY,2010,76.3946097560976,14.756,6.1
URY,2006,75.7964146341464,15.342,7
URY,2003,75.284512195122,15.837,8
URY,2007,75.9510243902439,15.188,6.6
UZB,2003,67.1866097560976,19.8867217547415,27.4
UZB,2015,NA,NA,20.4
UZB,2002,67.1083658536586,21.0713259939233,27.9
UZB,2014,68.3390243902439,23.3,20.9
UZB,2000,66.9407804878049,21.4024802991138,29
UZB,2005,67.3470487804878,20.3894065963455,26
UZB,2006,67.4351463414634,20.9883961591959,25.4
UZB,2007,67.5312195121951,22.6632700376803,24.9
UZB,2004,67.2650243902439,20.8928609746569,26.6
UZB,2012,68.1019756097561,21,22.1
UZB,2013,68.222,22.5,21.5
UZB,2001,67.0292682926829,20.5472325477457,28.5
UZB,1998,66.7087804878049,23.4,29.8
UZB,1999,66.8333170731707,22.4085271424328,29.5
UZB,2008,67.6341951219512,23.6641797331399,24.3
UZB,2009,67.7445609756098,23.3991666396563,23.7
UZB,1990,66.6841707317073,33.7,30.9
UZB,1991,66.5062682926829,34.5,30.7
UZB,1995,66.3168292682927,29.8,30.4
UZB,1996,66.4317804878049,27.3,30.3
UZB,2010,67.8612926829268,22.7,23.1
UZB,2011,67.9814146341463,21.5,22.6
UZB,1994,66.2588048780488,29.4,30.5
UZB,1997,66.5711219512195,25.5,30
UZB,1993,66.2722682926829,31.5,30.6
UZB,1992,66.3592682926829,33.1,30.7
VCT,1994,70.5362682926829,23.233,12.8
VCT,1993,70.4666097560976,23.673,12.8
VCT,2005,71.2289024390244,18.062,13.8
VCT,1991,70.2374390243903,24.46,12.9
VCT,1992,70.3681463414634,24.078,12.8
VCT,1997,70.5876585365854,21.643,13.2
VCT,2006,71.4602195121951,17.877,13.7
VCT,1995,70.577512195122,22.749,12.9
VCT,1996,70.5917804878049,22.214,13
VCT,2000,70.5821219512195,19.902,13.5
VCT,2001,70.6293170731707,19.39,13.6
VCT,2002,70.7181463414634,18.948,13.7
VCT,2003,70.8491463414634,18.581,13.8
VCT,2004,71.0212926829268,18.29,13.8
VCT,2007,71.6994146341464,17.706,13.6
VCT,2008,71.9317317073171,17.525,13.5
VCT,1998,70.5763170731707,21.055,13.3
VCT,1999,70.5693902439025,20.466,13.4
VCT,2012,72.6718536585366,16.574,12.5
VCT,2013,72.8108780487805,16.306,12.2
VCT,2014,72.9368536585366,16.04,11.8
VCT,2015,NA,NA,11.5
VCT,1990,70.0766585365854,24.84,13
VCT,2011,72.518756097561,16.84,12.8
VCT,2009,72.1500731707317,17.323,13.3
VCT,2010,72.3463902439024,17.093,13.1
VEN,2004,73.0864390243903,22.419,9.8
VEN,2003,72.9445609756098,22.725,10.5
VEN,2008,73.476243902439,21.247,10.1
VEN,2005,73.2033170731707,22.118,9.3
VEN,2002,72.7752682926829,23.04,11.1
VEN,2015,NA,NA,8.9
VEN,2011,73.7916585365854,20.407,9.9
VEN,1990,69.8286097560976,29.05,13
VEN,1991,69.9944146341464,28.412,13.5
VEN,2006,73.3010487804878,21.822,9.4
VEN,2001,72.5756097560976,23.368,11.6
VEN,2012,73.9257317073171,20.125,9.7
VEN,2013,74.0744146341464,19.842,9.5
VEN,2014,74.2361951219512,19.556,9.2
VEN,1992,70.1880243902439,27.759,14
VEN,2007,73.3889024390244,21.532,9.7
VEN,1993,70.4094390243903,27.117,14.1
VEN,2009,73.568,20.966,10.2
VEN,2010,73.6716097560976,20.687,10.1
VEN,1996,71.2157073170732,25.416,13
VEN,1997,71.5122682926829,24.939,12.9
VEN,1998,71.8053902439025,24.498,12.7
VEN,1999,72.0862682926829,24.092,12.4
VEN,2000,72.3461219512195,23.717,12
VEN,1994,70.6562195121951,26.505,13.8
VEN,1995,70.9269268292683,25.936,13.3
VIR,2007,78.8243902439024,12.7,NA
VIR,2008,78.9243902439025,12.3,NA
VIR,2005,78.5243902439025,14.9,NA
VIR,1992,75.400512195122,22,NA
VIR,2006,78.6243902439025,13.3,NA
VIR,1991,75.0990243902439,21.1,NA
VIR,1995,76.2629024390244,18.7,NA
VIR,1998,77.0592926829268,18,NA
VIR,1993,75.6949024390244,20.9,NA
VIR,1994,75.9821951219512,19.8,NA
VIR,2015,NA,NA,NA
VIR,2001,77.8731707317073,13.17,NA
VIR,2002,78.0243902439024,15.1,NA
VIR,2003,78.1731707317073,14.1,NA
VIR,2004,78.7243902439024,14.6,NA
VIR,1990,74.788,21.4,NA
VIR,1996,76.5365609756098,17.6,NA
VIR,1997,76.8025609756098,17.2,NA
VIR,1999,77.3061707317073,16.1,NA
VIR,2009,79.0731707317073,11.8,NA
VIR,2014,79.7731707317073,10.5,NA
VIR,2010,79.1731707317073,11.3,NA
VIR,2011,79.3731707317073,11.1,NA
VIR,2000,76.619512195122,14.4,NA
VIR,2013,79.6243902439024,10.7,NA
VIR,2012,79.4731707317073,10.9,NA
VNM,1996,72.1315609756098,21.52,19.9
VNM,1997,72.403512195122,20.203,18.9
VNM,2009,74.8226097560976,17.409,12.8
VNM,1992,70.9954634146342,26.921,23.1
VNM,1993,71.2824146341463,25.73,22.4
VNM,1994,71.568487804878,24.38,21.7
VNM,1995,71.8522195121951,22.945,20.8
VNM,2007,74.4838536585366,17.163,12.5
VNM,2010,74.9903658536585,17.473,12.8
VNM,2011,75.1568048780488,17.477,12.7
VNM,1998,72.664512195122,19.071,17.7
VNM,1991,70.7080731707317,27.912,23.5
VNM,1990,70.4181951219512,28.688,23.9
VNM,2004,73.9590243902439,16.848,12.9
VNM,2005,74.1381219512195,16.919,12.6
VNM,2006,74.3123658536585,17.03,12.5
VNM,2013,75.477,17.318,12.1
VNM,2008,74.6530975609756,17.298,12.7
VNM,2015,NA,NA,11.4
VNM,2012,75.3193902439024,17.424,12.4
VNM,2002,73.5765609756098,16.921,13.9
VNM,2014,75.6291219512195,17.157,11.7
VNM,1999,72.9135365853659,18.17,16.7
VNM,2001,73.3695853658537,17.13,14.8
VNM,2003,73.7725365853659,16.839,13.3
VNM,2000,73.1485853658537,17.525,15.7
VUT,1995,65.4593414634146,34.783,13.6
VUT,1997,66.3300975609756,34.002,13.1
VUT,2006,69.636756097561,28.92,12
VUT,2007,69.9487317073171,28.475,12.1
VUT,2004,68.99,29.993,11.9
VUT,2005,69.3178536585366,29.427,12
VUT,2008,70.254756097561,28.091,12.1
VUT,2009,70.5558292682927,27.766,12.1
VUT,1996,65.8994878048781,34.42,13.3
VUT,1991,63.6477804878049,35.842,15.7
VUT,2000,67.555,32.443,12.2
VUT,2001,67.9347073170732,31.84,12
VUT,1990,63.1968536585366,36.076,16.3
VUT,1998,66.7511951219512,33.53,12.7
VUT,1992,64.1034146341463,35.609,15.1
VUT,1993,64.5593414634146,35.362,14.5
VUT,1994,65.0121463414634,35.092,14
VUT,2002,68.2999512195122,31.219,11.9
VUT,1999,67.1598292682927,33.009,12.5
VUT,2011,71.1345609756098,27.236,12.1
VUT,2012,71.4081707317073,26.993,12.1
VUT,2003,68.6517073170732,30.597,11.8
VUT,2015,NA,NA,11.6
VUT,2013,71.669243902439,26.739,12
VUT,2010,70.8499512195122,27.486,12.1
VUT,2014,71.9183170731707,26.466,11.8
WSM,2009,72.1306829268293,28.442,10.2
WSM,2011,72.7012682926829,27.372,10.1
WSM,2008,71.8442926829268,28.845,10.2
WSM,2004,70.7146097560976,29.624,10.6
WSM,2005,70.9969268292683,29.499,10.5
WSM,1994,67.0518048780488,31.994,14.5
WSM,1995,67.5150243902439,31.84,14
WSM,1996,67.9542682926829,31.682,13.5
WSM,2006,71.2786585365854,29.355,10.4
WSM,2010,72.417,27.944,10.2
WSM,2000,69.4873170731707,30.595,11.7
WSM,2001,69.8166097560976,30.269,11.4
WSM,1997,68.3705365853659,31.487,13
WSM,2007,71.5607804878049,29.148,10.3
WSM,2003,70.4262682926829,29.778,10.8
WSM,1990,65.0404146341463,33.118,16.7
WSM,1991,65.5589512195122,32.74,16.2
WSM,1992,66.0700243902439,32.427,15.7
WSM,1993,66.5691463414634,32.18,15.1
WSM,1999,69.1370487804878,30.931,12.1
WSM,2014,73.5118292682927,25.608,9.7
WSM,2015,NA,NA,9.5
WSM,1998,68.7648048780488,31.237,12.6
WSM,2012,72.9800487804878,26.768,10
WSM,2013,73.2503902439024,26.172,9.9
WSM,2002,70.1284146341464,29.991,11.1
YEM,2011,63.0535365853659,34.017,25.4
YEM,2012,63.3272926829268,33.481,24.4
YEM,1994,58.9726341463415,47.282,41.1
YEM,2014,63.8181951219512,32.418,22.8
YEM,2015,NA,NA,22.1
YEM,2013,63.583512195122,32.947,23.6
YEM,1990,57.7641951219512,52.125,44
YEM,1991,58.1109024390244,51.231,43.1
YEM,1992,58.4186341463415,50.108,42.3
YEM,1993,58.7028780487805,48.777,41.6
